,avg_screens,budget,budget_currency,closing_date,critic_review_count,duration,gross_income,max_screens,metascore,name,num_weekends,opening_weekend_date,opening_weekend_income,opening_weekend_income_currency,rating,rating_count,release_day,release_month,release_year,user_review_count,year,avg_rating_per_demo.aged_18-29,avg_rating_per_demo.aged_30-44,avg_rating_per_demo.aged_45+,avg_rating_per_demo.aged_under_18,avg_rating_per_demo.females,avg_rating_per_demo.females_aged_18-29,avg_rating_per_demo.females_aged_30-44,avg_rating_per_demo.females_aged_45+,avg_rating_per_demo.females_under_18,avg_rating_per_demo.imdb_staff,avg_rating_per_demo.imdb_users,avg_rating_per_demo.males,avg_rating_per_demo.males_aged_18-29,avg_rating_per_demo.males_aged_30-44,avg_rating_per_demo.males_aged_45+,avg_rating_per_demo.males_under_18,avg_rating_per_demo.non-us_users,avg_rating_per_demo.top_1000_voters,avg_rating_per_demo.us_users,votes_per_demo.aged_18-29,votes_per_demo.aged_30-44,votes_per_demo.aged_45+,votes_per_demo.aged_under_18,votes_per_demo.females,votes_per_demo.females_aged_18-29,votes_per_demo.females_aged_30-44,votes_per_demo.females_aged_45+,votes_per_demo.females_under_18,votes_per_demo.imdb_staff,votes_per_demo.imdb_users,votes_per_demo.males,votes_per_demo.males_aged_18-29,votes_per_demo.males_aged_30-44,votes_per_demo.males_aged_45+,votes_per_demo.males_under_18,votes_per_demo.non-us_users,votes_per_demo.top_1000_voters,votes_per_demo.us_users,rating_freq.1,rating_freq.10,rating_freq.2,rating_freq.3,rating_freq.4,rating_freq.5,rating_freq.6,rating_freq.7,rating_freq.8,rating_freq.9,genres.action,genres.adventure,genres.animation,genres.biography,genres.comedy,genres.crime,genres.drama,genres.family,genres.fantasy,genres.history,genres.horror,genres.music,genres.mystery,genres.romance,genres.sci-fi,genres.sport,genres.thriller,genres.war,genres.western
181,1261.0,14000000.0,$,2015-02-20,88.0,108.0,5981749.0,1841.0,24.0,The Loft,3.0,2015-01-30,2879000.0,$,6.3,37332.0,30.0,January,2015.0,102.0,2014.0,6.5,6.1,6.1,7.3,6.4,6.5,6.2,6.3,7.7,5.9,6.3,6.2,6.5,6.1,6.1,7.0,6.3,5.5,5.9,13719.0,12831.0,2820.0,106.0,7670.0,3989.0,2608.0,539.0,42.0,5.0,37332.0,23286.0,9591.0,10039.0,2234.0,64.0,17641.0,223.0,5017.0,753.0,2355.0,551.0,973.0,1926.0,4425.0,9136.0,10170.0,5178.0,1865.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
182,1545.5555555555557,34000000.0,$,2015-06-26,118.0,123.0,37432299.0,3371.0,33.0,The Longest Ride,9.0,2015-04-10,13019686.0,$,7.1,56085.0,10.0,April,2015.0,120.0,2015.0,7.2,6.7,6.8,8.1,7.3,7.4,7.1,7.2,8.3,6.8,7.1,6.8,7.1,6.6,6.7,7.4,6.9,5.5,6.8,23610.0,12306.0,3326.0,593.0,21369.0,13324.0,4757.0,1024.0,453.0,4.0,56085.0,21223.0,10030.0,7360.0,2250.0,133.0,22780.0,227.0,5459.0,826.0,9265.0,430.0,795.0,1491.0,3298.0,7827.0,14116.0,11829.0,6208.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
183,1115.157894736842,108000000.0,$,2016-03-11,590.0,144.0,228430993.0,3854.0,80.0,The Martian,19.0,2015-10-02,54308575.0,$,8.0,536448.0,2.0,October,2015.0,1068.0,2015.0,8.1,7.9,8.0,8.5,8.1,8.1,7.9,8.2,8.5,8.2,8.0,8.0,8.1,7.9,7.9,8.4,7.9,7.7,8.1,195039.0,149870.0,32655.0,3577.0,67460.0,35372.0,20482.0,5017.0,698.0,77.0,536448.0,341645.0,157565.0,127153.0,27047.0,2850.0,227645.0,652.0,57665.0,2791.0,72118.0,1243.0,1926.0,3585.0,9271.0,29142.0,96060.0,187290.0,133022.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
184,1840.0,34000000.0,$,2015-01-23,297.0,113.0,102413606.0,3638.0,57.0,The Maze Runner,2.0,2014-09-19,32512804.0,$,6.8,328227.0,19.0,September,2014.0,531.0,2014.0,7.0,6.6,6.5,7.7,7.2,7.3,6.8,6.8,8.3,6.4,6.8,6.7,6.9,6.5,6.5,7.4,6.7,6.0,6.8,134105.0,86007.0,16096.0,3564.0,62184.0,37969.0,14021.0,2697.0,1593.0,11.0,328227.0,196189.0,94741.0,70772.0,13120.0,1944.0,141644.0,529.0,30867.0,3497.0,31266.0,2464.0,4619.0,9603.0,24496.0,61385.0,100565.0,64816.0,25516.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
185,1320.9285714285713,70000000.0,$,2014-05-16,373.0,118.0,78031620.0,3083.0,52.0,The Monuments Men,14.0,2014-02-07,22003433.0,$,6.1,106196.0,7.0,February,2014.0,406.0,2014.0,6.1,6.0,6.3,6.4,6.4,6.4,6.3,6.8,6.7,6.5,6.1,6.0,6.1,5.9,6.2,6.3,6.0,5.9,6.2,33930.0,38631.0,12260.0,280.0,15835.0,6802.0,5596.0,2151.0,57.0,12.0,106196.0,73755.0,26730.0,32461.0,9888.0,219.0,52259.0,476.0,16463.0,2204.0,3367.0,1764.0,3308.0,6963.0,16476.0,30854.0,26887.0,11022.0,3351.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
186,20.0,100000.0,$,2014-10-10,109.0,91.0,511635.0,20.0,66.0,The One I Love,1.0,2014-08-22,48059.0,$,7.1,24511.0,,,,71.0,2014.0,7.2,7.0,6.7,7.6,7.1,7.2,7.0,6.7,6.2,7.8,7.1,7.1,7.3,7.0,6.7,7.6,6.9,6.2,7.3,8646.0,9559.0,2181.0,34.0,5987.0,2907.0,2319.0,458.0,9.0,19.0,24511.0,14970.0,5603.0,7089.0,1674.0,24.0,11219.0,204.0,5976.0,266.0,1221.0,176.0,261.0,561.0,1444.0,3874.0,8041.0,6454.0,2213.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
187,1339.076923076923,40000000.0,$,2014-08-08,199.0,109.0,83906114.0,3306.0,39.0,The Other Woman,13.0,2014-04-25,24763752.0,$,6.0,109014.0,25.0,April,2014.0,194.0,2014.0,6.1,5.8,5.9,6.9,6.6,6.6,6.4,6.4,7.5,6.6,6.0,5.7,5.7,5.6,5.8,6.2,5.9,5.2,6.0,45749.0,30334.0,6601.0,762.0,39257.0,23538.0,10035.0,1887.0,497.0,13.0,109014.0,49691.0,21690.0,19856.0,4595.0,257.0,49628.0,347.0,13278.0,2677.0,8469.0,2253.0,3904.0,7033.0,15347.0,27258.0,23870.0,12646.0,5557.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,1189.3684210526317,99000000.0,$,2016-03-25,213.0,88.0,130174897.0,3902.0,67.0,The Peanuts Movie,19.0,2015-11-06,44213073.0,$,7.1,32654.0,6.0,November,2015.0,167.0,2015.0,7.2,6.9,7.0,7.6,7.1,7.1,7.0,7.2,7.6,7.3,7.1,7.1,7.3,6.9,7.0,7.5,6.9,6.5,7.3,10260.0,11310.0,2829.0,285.0,4874.0,2211.0,1753.0,421.0,50.0,8.0,32654.0,21255.0,7941.0,9399.0,2367.0,227.0,13239.0,270.0,6312.0,456.0,3608.0,218.0,393.0,818.0,2082.0,5168.0,9381.0,7363.0,3167.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5.0,,,2014-02-21,35.0,90.0,11186.0,5.0,53.0,The Pretty One,1.0,2014-02-07,1484.0,$,6.3,7844.0,7.0,February,2014.0,12.0,2013.0,6.4,6.2,6.1,7.0,6.5,6.5,6.5,6.3,7.1,6.0,6.3,6.1,6.3,6.0,6.0,6.8,6.3,5.0,6.4,3888.0,2022.0,402.0,41.0,4182.0,2884.0,974.0,97.0,31.0,2.0,7844.0,2381.0,957.0,1011.0,294.0,9.0,4126.0,68.0,819.0,144.0,444.0,96.0,194.0,368.0,934.0,2078.0,2151.0,1067.0,368.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,2479.75,9000000.0,$,2014-09-12,296.0,103.0,71519230.0,2856.0,50.0,The Purge: Anarchy,4.0,2014-07-18,29816675.0,$,6.5,103654.0,18.0,July,2014.0,251.0,2014.0,6.6,6.3,6.3,7.1,6.6,6.7,6.4,6.5,7.2,6.6,6.5,6.4,6.5,6.3,6.3,7.1,6.4,6.0,6.5,41382.0,31334.0,5299.0,591.0,14209.0,8193.0,3929.0,680.0,177.0,7.0,103654.0,69813.0,32755.0,26973.0,4516.0,411.0,45893.0,415.0,14532.0,1592.0,6344.0,1098.0,2141.0,4572.0,11032.0,24876.0,31288.0,15468.0,5243.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
192,1234.1304347826087,135000000.0,$,2016-05-20,584.0,156.0,183635922.0,3711.0,76.0,The Revenant,23.0,2015-12-25,474560.0,$,8.0,478160.0,8.0,January,2016.0,1261.0,2015.0,8.1,7.9,7.8,8.5,7.9,8.0,7.7,7.8,8.2,8.4,8.0,8.0,8.2,7.9,7.8,8.6,7.9,7.6,8.1,178912.0,127631.0,26003.0,2921.0,57210.0,30473.0,17044.0,3883.0,518.0,43.0,478160.0,304682.0,146580.0,108662.0,21642.0,2380.0,201141.0,582.0,47830.0,4282.0,76648.0,2096.0,3112.0,5166.0,11834.0,30756.0,83821.0,145806.0,114639.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
193,798.75,10000000.0,$,2015-06-19,159.0,122.0,33071558.0,2022.0,51.0,The Second Best Exotic Marigold Hotel,12.0,2015-03-06,8540370.0,$,6.6,24155.0,6.0,March,2015.0,102.0,2015.0,6.6,6.4,6.6,6.9,6.8,6.8,6.7,7.1,7.2,7.1,6.6,6.4,6.5,6.3,6.5,6.7,6.5,5.8,6.6,6081.0,8286.0,4816.0,65.0,7393.0,2781.0,2709.0,1406.0,28.0,5.0,24155.0,12764.0,3224.0,5441.0,3347.0,34.0,12184.0,244.0,3408.0,250.0,1343.0,206.0,383.0,914.0,2416.0,6076.0,7432.0,3773.0,1362.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,813.1428571428571,8000000.0,$,2014-04-25,20.0,111.0,15986272.0,1896.0,31.0,The Single Moms Club,7.0,2014-03-14,8075111.0,$,5.2,4819.0,14.0,March,2014.0,34.0,2014.0,5.5,4.9,4.9,5.0,6.0,6.2,5.8,5.8,7.0,,5.2,4.3,4.5,4.1,4.2,4.2,5.0,3.9,5.0,1601.0,1506.0,501.0,21.0,2221.0,1000.0,768.0,225.0,9.0,,4819.0,1714.0,582.0,722.0,271.0,12.0,1465.0,88.0,1292.0,587.0,572.0,192.0,266.0,417.0,727.0,771.0,637.0,419.0,231.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,385.0,,,2014-12-19,186.0,93.0,5283379.0,385.0,74.0,The Skeleton Twins,1.0,2014-09-12,380691.0,$,6.8,32950.0,,,,80.0,2014.0,7.0,6.7,6.7,7.5,6.9,7.0,6.8,7.0,7.3,7.2,6.8,6.8,7.0,6.7,6.7,7.5,6.7,6.0,7.0,11853.0,11974.0,3292.0,66.0,7890.0,3962.0,2749.0,712.0,20.0,13.0,32950.0,20137.0,7718.0,9016.0,2515.0,45.0,14443.0,289.0,8471.0,405.0,1645.0,255.0,428.0,950.0,2508.0,6345.0,11018.0,7083.0,2313.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196,1927.5384615384614,74000000.0,$,2015-05-08,148.0,92.0,162495848.0,3680.0,62.0,The SpongeBob Movie: Sponge Out of Water,13.0,2015-02-06,55365012.0,$,6.0,36347.0,6.0,February,2015.0,140.0,2015.0,6.1,5.8,5.8,6.7,5.8,5.9,5.6,5.8,6.9,6.4,6.0,6.0,6.1,5.8,5.8,6.6,5.9,5.4,6.1,15548.0,8448.0,1802.0,638.0,4658.0,2749.0,1110.0,249.0,122.0,5.0,36347.0,23681.0,12630.0,7230.0,1527.0,508.0,14295.0,240.0,5040.0,1535.0,3775.0,915.0,1436.0,2579.0,5212.0,8763.0,7398.0,3514.0,1220.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,6.0,,,2014-12-19,196.0,96.0,506067.0,6.0,66.0,The Two Faces of January,1.0,2014-09-26,43116.0,$,6.2,23597.0,,,,95.0,2014.0,6.3,6.1,6.3,6.2,6.1,6.2,6.0,6.2,5.9,7.0,6.2,6.2,6.4,6.1,6.3,6.3,6.2,5.9,6.3,6510.0,9643.0,3624.0,42.0,4158.0,1589.0,1703.0,631.0,12.0,3.0,23597.0,16300.0,4840.0,7782.0,2933.0,30.0,14147.0,249.0,2606.0,255.0,619.0,267.0,509.0,1255.0,3598.0,7608.0,6578.0,2352.0,556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
198,239.5,8000000.0,$,2015-08-07,92.0,91.0,1712111.0,427.0,37.0,The Vatican Tapes,2.0,2015-07-31,321464.0,$,4.6,8305.0,,,,57.0,2015.0,4.4,4.5,4.8,5.1,4.7,4.6,4.7,5.0,6.5,,4.6,4.5,4.4,4.5,4.8,4.7,4.5,4.4,4.7,2465.0,3097.0,836.0,29.0,1545.0,733.0,572.0,124.0,9.0,,8305.0,5211.0,1708.0,2480.0,699.0,20.0,3841.0,121.0,999.0,699.0,350.0,608.0,994.0,1465.0,1756.0,1264.0,688.0,330.0,151.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
199,479.57142857142856,15000000.0,$,2015-03-13,179.0,98.0,26496583.0,2602.0,42.0,The Woman in Black 2: Angel of Death,7.0,2015-01-02,15027415.0,$,4.9,20927.0,2.0,January,2015.0,112.0,2014.0,5.0,4.7,4.9,5.9,5.0,5.1,4.9,5.1,6.4,4.0,4.9,4.8,4.9,4.7,4.8,5.7,4.8,4.5,4.7,8096.0,6336.0,1632.0,153.0,4405.0,2498.0,1270.0,279.0,49.0,1.0,20927.0,12776.0,5504.0,4985.0,1324.0,103.0,9644.0,221.0,2666.0,1071.0,937.0,1110.0,2005.0,3615.0,5019.0,3874.0,2071.0,870.0,355.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
200,1404.6666666666667,190000000.0,$,2015-09-11,449.0,130.0,93417865.0,3972.0,60.0,Tomorrowland,12.0,2015-05-22,32972000.0,$,6.5,138421.0,22.0,May,2015.0,510.0,2015.0,6.5,6.4,6.5,6.9,6.5,6.5,6.4,6.5,7.2,6.2,6.5,6.5,6.5,6.4,6.5,6.8,6.4,6.0,6.5,47692.0,45998.0,11608.0,969.0,20361.0,10380.0,6369.0,1682.0,332.0,14.0,138421.0,91731.0,36720.0,38883.0,9712.0,627.0,64233.0,469.0,17567.0,2341.0,8040.0,1651.0,2833.0,6317.0,16041.0,35040.0,39175.0,19676.0,7307.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,16.0,12000000.0,$,2015-01-23,164.0,102.0,25277561.0,16.0,81.0,Top Five,1.0,2014-12-12,6894814.0,$,6.5,22583.0,12.0,December,2014.0,98.0,2014.0,6.6,6.3,6.1,6.9,6.2,6.2,6.0,6.6,6.2,7.8,6.5,6.5,6.7,6.4,6.0,7.0,6.3,5.6,6.8,8062.0,8071.0,2083.0,58.0,2738.0,1110.0,998.0,419.0,4.0,4.0,22583.0,16369.0,6874.0,6968.0,1632.0,54.0,9616.0,220.0,5605.0,856.0,1217.0,430.0,660.0,1087.0,2465.0,4702.0,6195.0,3705.0,1266.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,1488.8333333333333,35000000.0,$,2015-10-09,342.0,125.0,110008260.0,3171.0,75.0,Trainwreck,12.0,2015-07-17,30097040.0,$,6.3,102783.0,17.0,July,2015.0,321.0,2015.0,6.4,6.2,6.3,6.6,6.5,6.5,6.5,6.5,6.8,7.4,6.3,6.2,6.3,6.1,6.2,6.5,6.1,5.8,6.6,36499.0,33739.0,8085.0,371.0,25116.0,13377.0,8011.0,1740.0,158.0,26.0,102783.0,57673.0,22672.0,25236.0,6205.0,208.0,41035.0,433.0,22323.0,3922.0,4912.0,2129.0,3181.0,5801.0,12318.0,23682.0,27138.0,14551.0,5149.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
203,1560.5,100000000.0,$,2014-06-13,363.0,119.0,23014504.0,3455.0,42.0,Transcendence,6.0,2014-04-18,10886386.0,$,6.3,181010.0,18.0,April,2014.0,471.0,2014.0,6.4,6.1,6.1,6.6,6.4,6.5,6.2,6.3,7.2,5.6,6.3,6.3,6.4,6.1,6.1,6.4,6.2,5.5,6.0,67827.0,62447.0,12439.0,595.0,25547.0,13251.0,8410.0,1834.0,176.0,13.0,181010.0,125504.0,53847.0,53131.0,10377.0,414.0,90195.0,490.0,17359.0,3071.0,11075.0,2673.0,5159.0,10928.0,23686.0,44022.0,45665.0,24721.0,10010.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
204,2849.0,210000000.0,$,2014-10-03,384.0,165.0,245428137.0,4233.0,32.0,Transformers: Age of Extinction,7.0,2014-06-27,100038390.0,$,5.7,251327.0,27.0,June,2014.0,931.0,2014.0,5.8,5.6,5.7,5.9,6.1,6.1,5.9,6.2,7.1,3.3,5.7,5.7,5.8,5.5,5.6,5.7,5.6,5.0,5.5,95751.0,76423.0,11898.0,1721.0,23841.0,11432.0,7926.0,1634.0,257.0,11.0,251327.0,179008.0,83465.0,67439.0,10040.0,1451.0,103163.0,508.0,28556.0,14578.0,23968.0,9369.0,13955.0,21268.0,36869.0,50495.0,43636.0,25336.0,11853.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,424.6,,,2015-05-29,166.0,99.0,4715819.0,856.0,50.0,True Story,5.0,2015-04-17,1950214.0,$,6.3,40788.0,17.0,April,2015.0,101.0,2015.0,6.4,6.1,6.3,7.2,6.4,6.5,6.3,6.6,7.5,7.9,6.3,6.2,6.4,6.1,6.2,7.1,6.2,5.8,6.3,14704.0,14019.0,3281.0,170.0,7040.0,3398.0,2520.0,617.0,52.0,6.0,40788.0,26618.0,11158.0,11307.0,2600.0,112.0,19793.0,254.0,5690.0,479.0,1293.0,386.0,740.0,2001.0,5649.0,12299.0,11875.0,4744.0,1322.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
206,449.0,3000000.0,$,2014-11-07,262.0,102.0,1821983.0,449.0,55.0,Tusk,1.0,2014-09-19,846831.0,$,5.4,33705.0,19.0,September,2014.0,265.0,2014.0,5.5,5.3,5.2,5.5,5.1,5.0,5.1,5.3,5.8,6.7,5.4,5.4,5.6,5.3,5.2,5.4,5.3,4.9,5.6,11143.0,13772.0,2662.0,98.0,4471.0,2057.0,1762.0,378.0,14.0,3.0,33705.0,24208.0,8948.0,11830.0,2225.0,83.0,14849.0,299.0,7762.0,3136.0,1820.0,1777.0,2262.0,3321.0,5192.0,6656.0,5519.0,2970.0,1052.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
207,1423.0,65000000.0,$,2015-03-06,326.0,137.0,115603980.0,3190.0,59.0,Unbroken,8.0,2014-12-26,31748000.0,$,7.2,110750.0,25.0,December,2014.0,366.0,2014.0,7.3,7.0,7.1,7.7,7.5,7.7,7.3,7.2,8.3,7.8,7.2,7.1,7.2,6.9,7.0,7.5,7.1,6.3,7.1,41974.0,31290.0,9414.0,659.0,18558.0,10020.0,4934.0,1754.0,201.0,8.0,110750.0,70556.0,31504.0,25931.0,7505.0,449.0,47177.0,376.0,15783.0,1337.0,11804.0,677.0,1034.0,2076.0,5577.0,15304.0,32304.0,28329.0,12308.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
208,1061.6666666666667,35000000.0,$,2015-04-10,93.0,91.0,10214013.0,2777.0,32.0,Unfinished Business,6.0,2015-03-06,4772613.0,$,5.4,24617.0,6.0,March,2015.0,90.0,2015.0,5.5,5.3,5.4,5.4,5.5,5.5,5.4,5.6,6.3,5.7,5.4,5.4,5.5,5.3,5.3,5.2,5.4,4.9,5.3,8718.0,8704.0,1995.0,120.0,3050.0,1500.0,1024.0,257.0,30.0,3.0,24617.0,17393.0,7116.0,7558.0,1708.0,90.0,11198.0,200.0,4360.0,893.0,864.0,842.0,1462.0,2911.0,5527.0,6713.0,3597.0,1360.0,448.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2359.0,1000000.0,$,2015-05-14,277.0,83.0,31537320.0,2775.0,59.0,Unfriended,4.0,2015-04-17,15845115.0,$,5.6,48642.0,17.0,April,2015.0,317.0,2014.0,5.7,5.6,5.3,6.1,5.5,5.6,5.5,5.3,6.3,6.4,5.6,5.7,5.8,5.6,5.3,6.0,5.7,4.9,5.6,20707.0,13104.0,2673.0,537.0,8715.0,5219.0,2232.0,468.0,190.0,5.0,48642.0,30251.0,15259.0,10695.0,2157.0,342.0,20740.0,285.0,7655.0,3223.0,2684.0,2009.0,2789.0,4324.0,7666.0,11155.0,9047.0,4305.0,1440.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,750.25,30000000.0,$,2014-04-04,137.0,104.0,7791146.0,2676.0,30.0,Vampire Academy,8.0,2014-02-07,3921742.0,$,5.6,43269.0,7.0,February,2014.0,226.0,2014.0,5.8,5.1,5.2,6.9,6.1,6.2,5.8,5.9,7.4,7.0,5.6,5.0,5.2,4.8,5.0,5.5,5.3,4.5,5.5,19837.0,10261.0,2137.0,537.0,19299.0,12789.0,3977.0,591.0,439.0,3.0,43269.0,15370.0,6823.0,6167.0,1511.0,94.0,17689.0,254.0,5799.0,2518.0,7200.0,1772.0,2535.0,3834.0,5976.0,7241.0,6074.0,3920.0,2199.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,160.0,6000000.0,$,2014-04-18,181.0,107.0,3319109.0,347.0,62.0,Veronica Mars,6.0,2014-03-14,1988351.0,$,6.8,42969.0,,,,134.0,2014.0,7.1,6.6,6.4,7.2,7.5,7.6,7.4,7.2,7.5,6.4,6.8,6.5,6.8,6.3,6.2,6.8,6.6,6.2,7.2,15395.0,15957.0,3951.0,69.0,13857.0,7337.0,4780.0,900.0,37.0,8.0,42969.0,22801.0,7885.0,10976.0,2993.0,31.0,20942.0,306.0,8022.0,917.0,6686.0,527.0,836.0,1636.0,3638.0,7558.0,9841.0,7229.0,4101.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
212,1688.2857142857142,40000000.0,$,2015-12-25,173.0,110.0,5773519.0,2797.0,36.0,Victor Frankenstein,7.0,2015-11-27,2350000.0,$,6.0,35615.0,25.0,November,2015.0,110.0,2015.0,6.1,5.8,6.0,6.4,6.2,6.3,6.1,6.3,6.8,6.6,6.0,5.9,6.1,5.8,6.0,6.3,5.9,5.4,6.0,12350.0,11882.0,2902.0,155.0,6697.0,3495.0,2171.0,497.0,49.0,5.0,35615.0,22023.0,8695.0,9537.0,2350.0,106.0,16982.0,252.0,3803.0,600.0,1635.0,573.0,1126.0,2515.0,5862.0,10706.0,8067.0,3392.0,1139.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
213,51.0,,,2014-05-02,75.0,95.0,39751.0,51.0,25.0,Walk of Shame,1.0,2014-05-02,39751.0,$,6.0,42508.0,,,,70.0,2014.0,6.1,5.8,6.0,7.1,6.3,6.4,6.1,6.1,7.4,6.2,6.0,5.9,6.0,5.8,6.0,6.8,5.9,5.3,5.9,17031.0,14784.0,2927.0,163.0,11689.0,7055.0,3347.0,495.0,95.0,8.0,42508.0,24630.0,9760.0,11223.0,2373.0,66.0,22567.0,262.0,4776.0,909.0,2469.0,812.0,1492.0,3035.0,6605.0,11733.0,9648.0,4225.0,1580.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,328.3333333333333,,,2015-06-19,152.0,103.0,400295.0,910.0,72.0,When Marnie Was There,3.0,2015-05-29,40282.0,$,7.8,16090.0,,,,54.0,2014.0,7.9,7.6,7.7,8.2,7.8,7.9,7.7,8.0,8.4,7.5,7.8,7.7,7.8,7.6,7.6,8.0,7.7,6.8,7.7,7110.0,4504.0,921.0,107.0,3539.0,2225.0,924.0,156.0,47.0,5.0,16090.0,9558.0,4792.0,3523.0,744.0,59.0,8348.0,154.0,1816.0,85.0,2438.0,35.0,72.0,159.0,419.0,1367.0,3715.0,4912.0,2888.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
215,300.25,10000000.0,$,2015-06-19,272.0,97.0,7574066.0,762.0,77.0,While We're Young,8.0,2015-03-27,227688.0,$,6.3,32991.0,17.0,April,2015.0,96.0,2014.0,6.4,6.2,6.2,7.0,6.2,6.2,6.2,6.2,7.5,6.4,6.3,6.3,6.5,6.2,6.2,6.9,6.3,5.8,6.5,10879.0,12878.0,3233.0,74.0,6673.0,3104.0,2607.0,578.0,15.0,5.0,32991.0,21263.0,7628.0,10042.0,2598.0,55.0,17503.0,254.0,4969.0,554.0,722.0,438.0,866.0,1798.0,4631.0,9389.0,9456.0,4148.0,989.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
216,318.5,3300000.0,$,2015-03-27,543.0,107.0,13092000.0,567.0,88.0,Whiplash,8.0,2014-10-10,135388.0,$,8.5,453565.0,,,,784.0,2014.0,8.6,8.3,8.1,9.1,8.4,8.5,8.2,8.2,8.9,8.7,8.5,8.5,8.7,8.3,8.1,9.1,8.4,7.9,8.6,196009.0,113400.0,21241.0,3032.0,66036.0,39525.0,17375.0,3488.0,694.0,55.0,453565.0,288736.0,154489.0,94332.0,17342.0,2315.0,200465.0,574.0,46218.0,2493.0,101917.0,1094.0,1660.0,2651.0,5469.0,15100.0,51388.0,122246.0,149547.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
217,115.25,15000000.0,$,2015-05-01,352.0,115.0,37877959.0,505.0,76.0,Wild,12.0,2014-12-05,606810.0,$,7.1,92587.0,19.0,December,2014.0,257.0,2014.0,7.3,7.0,7.1,7.4,7.4,7.4,7.3,7.3,7.6,7.7,7.1,7.1,7.2,7.0,7.0,7.3,7.1,6.6,7.2,33007.0,31641.0,9018.0,222.0,22810.0,11677.0,7545.0,2006.0,72.0,15.0,92587.0,54426.0,20964.0,23623.0,6864.0,148.0,45605.0,396.0,13164.0,925.0,5435.0,485.0,842.0,1684.0,4797.0,13940.0,31259.0,24336.0,8884.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,410.5,6000000.0,$,2014-09-05,148.0,106.0,3588432.0,753.0,43.0,Wish I Was Here,2.0,2014-07-18,484401.0,$,6.7,31009.0,25.0,July,2014.0,95.0,2014.0,6.8,6.5,6.5,7.2,6.8,6.9,6.7,6.8,6.9,7.5,6.7,6.6,6.8,6.5,6.4,7.2,6.6,5.7,6.7,12180.0,10902.0,2191.0,54.0,6402.0,3376.0,2151.0,455.0,21.0,2.0,31009.0,19825.0,8632.0,8580.0,1688.0,32.0,15654.0,195.0,4899.0,609.0,2513.0,332.0,481.0,1188.0,2707.0,6053.0,8929.0,5724.0,2473.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
